rank,word,frequency,log_frequency,zm_log_prediction,residual_log_freq_minus_zm,sr_x_log_rank,natural_raw_c_over_r_plus_c,natural_param_x_c_over_r_plus_c,reference_x_log_r_plus_c
13015,culling,2,0.69314718055994529,0.8010551037091318,-0.10790792314918651,0.94068984417754942,0.018465136702918612,0.058241058334826748,0.87178466867819693
13016,cullions,2,0.69314718055994529,0.80092506365093641,-0.10777788309099112,0.94069706752959326,0.018463744247391466,0.058239716747746577,0.87180020937187086
13017,cumber,2,0.69314718055994529,0.80079503339868907,-0.10764785283874378,0.94070429032669867,0.01846235200185856,0.058238375362989245,0.87181574889366564
13018,cupbearer,2,0.69314718055994529,0.80066501295090475,-0.10751783239095947,0.94071151256895147,0.018460959966272398,0.058237034180508997,0.87183128724375814
13019,curd,2,0.69314718055994529,0.80053500230611974,-0.10738782174617445,0.9407187342564366,0.01845956814058549,0.058235693200260071,0.87184682442232453
13020,curing,2,0.69314718055994529,0.80040500146284188,-0.10725782090289659,0.94072595538923931,0.018458176524750371,0.058234352422196739,0.87186236042954213
13021,curling,2,0.69314718055994529,0.80027501041960036,-0.10712782985965508,0.94073317596744488,0.018456785118719576,0.058233011846273275,0.87187789526558679
13022,curvets,2,0.69314718055994529,0.80014502917491725,-0.10699784861497197,0.94074039599113835,0.018455393922445672,0.058231671472443972,0.87189342893063593
13023,cus,2,0.69314718055994529,0.80001505772731463,-0.10686787716736934,0.94074761546040508,0.01845400293588122,0.05823033130066313,0.87190896142486551
13024,custard,2,0.69314718055994529,0.79988509607531455,-0.10673791551536926,0.94075483437533003,0.018452612158978816,0.05822899133088507,0.87192449274845218
13025,customed,2,0.69314718055994529,0.79975514421744265,-0.10660796365749736,0.94076205273599833,0.018451221591691054,0.058227651563064121,0.87194002290157235
13026,customer,2,0.69314718055994529,0.79962520215222099,-0.10647802159227571,0.94076927054249526,0.018449831233970555,0.058226311997154633,0.87195555188440255
13027,cutter,2,0.69314718055994529,0.79949526987817521,-0.10634808931822992,0.94077648779490575,0.018448441085769939,0.058224972633110959,0.87197107969711896
13028,cyclops,2,0.69314718055994529,0.79936534739383092,-0.10621816683388563,0.94078370449331494,0.018447051147041853,0.058223633470887479,0.87198660633989766
13029,cygnet,2,0.69314718055994529,0.79923543469771019,-0.1060882541377649,0.94079092063780767,0.01844566141773896,0.058222294510438581,0.87200213181291542
13030,daffed,2,0.69314718055994529,0.79910553178833865,-0.10595835122839337,0.9407981362284692,0.018444271897813922,0.058220955751718657,0.87201765611634829
13031,daffodils,2,0.69314718055994529,0.79897563866424548,-0.10582845810430019,0.94080535126538456,0.018442882587219434,0.058219617194682133,0.87203317925037238
13032,daintiest,2,0.69314718055994529,0.79884575532394919,-0.10569857476400391,0.94081256574863859,0.018441493485908188,0.058218278839283419,0.8720487012151642
13033,daintily,2,0.69314718055994529,0.79871588176598607,-0.10556870120604078,0.94081977967831643,0.018440104593832909,0.058216940685476982,0.8720642220108995
13034,daisy,2,0.69314718055994529,0.79858601798887463,-0.10543883742892934,0.94082699305450268,0.018438715910946313,0.058215602733217256,0.87207974163775459
13035,dallied,2,0.69314718055994529,0.7984561639911405,-0.10530898343119521,0.94083420587728261,0.018437327437201154,0.05821426498245872,0.87209526009590554
13036,dallies,2,0.69314718055994529,0.79832631977131996,-0.10517913921137467,0.94084141814674105,0.018435939172550181,0.058212927433155856,0.87211077738552811
13037,dallying,2,0.69314718055994529,0.79819648532793508,-0.10504930476798979,0.94084862986296292,0.018434551116946172,0.058211590085263158,0.87212629350679838
13038,dalmatians,2,0.69314718055994529,0.79806666065951504,-0.10491948009956975,0.9408558410260327,0.018433163270341908,0.058210252938735142,0.87214180845989209
13039,damm,2,0.69314718055994529,0.79793684576458546,-0.10478966520464017,0.94086305163603579,0.018431775632690189,0.058208915993526324,0.87215732224498554
13040,dammed,2,0.69314718055994529,0.79780704064167907,-0.10465986008173378,0.94087026169305688,0.018430388203943833,0.058207579249591253,0.87217283486225428
13041,damp,2,0.69314718055994529,0.79767724528932149,-0.1045300647293762,0.94087747119718046,0.018429000984055664,0.058206242706884473,0.87218834631187425
13042,dandle,2,0.69314718055994529,0.79754745970604191,-0.10440027914609662,0.94088468014849169,0.01842761397297853,0.058204906365360548,0.87220385659402122
13043,darkest,2,0.69314718055994529,0.79741768389037304,-0.10427050333042776,0.94089188854707506,0.01842622717066528,0.058203570224974063,0.87221936570887049
13044,darlings,2,0.69314718055994529,0.79728791784084052,-0.10414073728089523,0.94089909639301561,0.01842484057706879,0.058202234285679597,0.87223487365659846
13045,dartford,2,0.69314718055994529,0.79715816155597352,-0.10401098099602823,0.94090630368639794,0.018423454192141944,0.058200898547431774,0.87225038043738057
13046,darting,2,0.69314718055994529,0.79702841503431188,-0.10388123447436659,0.94091351042730675,0.018422068015837643,0.05819956301018521,0.87226588605139188
13047,dashed,2,0.69314718055994529,0.79689867827437766,-0.10375149771443237,0.94092071661582655,0.018420682048108795,0.058198227673894529,0.87228139049880871
13048,dashes,2,0.69314718055994529,0.7967689512747036,-0.10362177071475831,0.94092792225204225,0.018419296288908336,0.058196892538514386,0.87229689377980624
13049,dashing,2,0.69314718055994529,0.79663923403382597,-0.10349205347388069,0.94093512733603846,0.0184179107381892,0.058195557603999443,0.87231239589455967
13050,dastards,2,0.69314718055994529,0.79650952655027041,-0.10336234599032512,0.94094233186789977,0.018416525395904347,0.05819422287030436,0.87232789684324508
13051,dated,2,0.69314718055994529,0.79637982882257319,-0.1032326482626279,0.94094953584771102,0.018415140262006746,0.058192888337383848,0.87234339662603744
13052,daunt,2,0.69314718055994529,0.79625014084926349,-0.1031029602893182,0.94095673927555634,0.018413755336449379,0.058191554005192589,0.87235889524311228
13053,daw,2,0.69314718055994529,0.79612046262887759,-0.1029732820689323,0.9409639421515209,0.018412370619185249,0.058190219873685313,0.87237439269464478
13054,dazzled,2,0.69314718055994529,0.79599079415994822,-0.10284361360000294,0.94097114447568864,0.018410986110167362,0.058188885942816737,0.87238988898081027
13055,dazzling,2,0.69314718055994529,0.79586113544100812,-0.10271395488106283,0.94097834624814458,0.018409601809348752,0.058187552212541613,0.87240538410178425
13056,deafed,2,0.69314718055994529,0.79573148647059,-0.10258430591064471,0.94098554746897278,0.018408217716682457,0.058186218682814692,0.8724208780577416
13057,deafing,2,0.69314718055994529,0.79560184724723015,-0.10245466668728487,0.94099274813825817,0.018406833832121529,0.058184885353590746,0.8724363708488575
13058,deafness,2,0.69314718055994529,0.79547221776946131,-0.10232503720951602,0.94099994825608513,0.018405450155619042,0.058183552224824554,0.87245186247530748
13059,deanery,2,0.69314718055994529,0.79534259803581975,-0.10219541747587446,0.94100714782253791,0.018404066687128073,0.058182219296470924,0.87246735293726618
13060,deathbed,2,0.69314718055994529,0.7952129880448382,-0.10206580748489291,0.94101434683770113,0.018402683426601722,0.058180886568484649,0.87248284223490924
13061,debatement,2,0.69314718055994529,0.79508338779506005,-0.10193620723511476,0.94102154530165927,0.018401300373993103,0.058179554040820571,0.87249833036841085
13062,debauch,2,0.69314718055994529,0.79495379728500737,-0.10180661672506208,0.9410287432144967,0.018399917529255339,0.058178221713433516,0.87251381733794664
13063,debile,2,0.69314718055994529,0.79482421651323065,-0.10167703595328537,0.94103594057629769,0.01839853489234157,0.058176889586278341,0.87252930314369126
13064,debitor,2,0.69314718055994529,0.79469464547825552,-0.10154746491831024,0.94104313738714651,0.018397152463204947,0.058175557659309915,0.87254478778581968
13065,deceivable,2,0.69314718055994529,0.79456508417862182,-0.10141790361867653,0.94105033364712787,0.018395770241798642,0.058174225932483101,0.87256027126450686
13066,decide,2,0.69314718055994529,0.79443553261287647,-0.10128835205293119,0.94105752935632569,0.018394388228075834,0.058172894405752809,0.87257575357992712
13067,decider,2,0.69314718055994529,0.79430599077954156,-0.10115881021959627,0.94106472451482448,0.018393006421989717,0.058171563079073937,0.87259123473225608
13068,decipher,2,0.69314718055994529,0.79417645867716402,-0.10102927811721873,0.9410719191227086,0.018391624823493505,0.058170231952401397,0.87260671472166784
13069,decking,2,0.69314718055994529,0.79404693630427658,-0.1008997557443313,0.94107911318006199,0.018390243432540421,0.058168901025690133,0.87262219354833748
13070,decks,2,0.69314718055994529,0.79391742365942619,-0.10077024309948091,0.94108630668696935,0.0183888622490837,0.058167570298895091,0.87263767121243929
13071,declension,2,0.69314718055994529,0.79378792074114557,-0.10064074018120028,0.94109349964351452,0.018387481273076597,0.058166239771971218,0.87265314771414793
13072,dedicates,2,0.69314718055994529,0.793658427547971,-0.10051124698802572,0.94110069204978197,0.018386100504472376,0.0581649094448735,0.87266862305363824
13073,defeatures,2,0.69314718055994529,0.79352894407845298,-0.10038176351850769,0.94110788390585587,0.018384719943224319,0.058163579317556918,0.87268409723108442
13074,defender,2,0.69314718055994529,0.79339947033111713,-0.10025228977117184,0.94111507521182014,0.018383339589285719,0.058162249389976474,0.87269957024666167
13075,defending,2,0.69314718055994529,0.79327000630451394,-0.10012282574456866,0.94112226596775916,0.018381959442609886,0.058160919662087189,0.87271504210054374
13076,defensible,2,0.69314718055994529,0.7931405519971797,-0.099993371437234413,0.9411294561737571,0.018380579503150137,0.058159590133844072,0.87273051279290526
13077,defensive,2,0.69314718055994529,0.79301110740765779,-0.099863926847712503,0.94113664582989776,0.018379199770859816,0.058158260805202186,0.87274598232392064
13078,defer,2,0.69314718055994529,0.79288167253448805,-0.09973449197454276,0.94114383493626552,0.018377820245692265,0.058156931676116567,0.87276145069376398
13079,deficient,2,0.69314718055994529,0.79275224737621031,-0.09960506681626502,0.94115102349294433,0.018376440927600855,0.058155602746542294,0.87277691790261036
13080,defier,2,0.69314718055994529,0.79262283193136795,-0.099475651371422669,0.94115821150001844,0.01837506181653896,0.058154274016434443,0.87279238395063319
13081,defiles,2,0.69314718055994529,0.79249342619850083,-0.099346245638555541,0.94116539895757167,0.018373682912459971,0.058152945485748106,0.87280784883800722
13082,defiling,2,0.69314718055994529,0.79236403017615586,-0.099216849616210578,0.94117258586568808,0.018372304215317301,0.058151617154438409,0.8728233125649062
13083,deform,2,0.69314718055994529,0.7922346438628729,-0.099087463302927614,0.94117977222445148,0.018370925725064362,0.058150289022460444,0.87283877513150476
13084,defying,2,0.69314718055994529,0.79210526725719532,-0.098958086697250036,0.94118695803394636,0.018369547441654595,0.058148961089769378,0.87285423653797645
13085,degraded,2,0.69314718055994529,0.79197590035766652,-0.098828719797721232,0.94119414329425621,0.018368169365041442,0.058147633356320338,0.87286969678449589
13086,delabreth,2,0.69314718055994529,0.79184654316282987,-0.098699362602884588,0.9412013280054653,0.018366791495178371,0.058146305822068492,0.87288515587123694
13087,delaying,2,0.69314718055994529,0.79171719567122878,-0.098570015111283493,0.94120851216765722,0.018365413832018854,0.058144978486969021,0.87290061379837336
13088,delectable,2,0.69314718055994529,0.79158785788141373,-0.098440677321468439,0.94121569578091591,0.018364036375516382,0.058143651350977099,0.87291607056607934
13089,deluding,2,0.69314718055994529,0.79145852979192099,-0.098311349231975709,0.94122287884532541,0.018362659125624459,0.058142324414047951,0.87293152617452896
13090,deluge,2,0.69314718055994529,0.79132921140129397,-0.098182030841348689,0.94123006136096965,0.018361282082296603,0.058140997676136778,0.87294698062389586
13091,delve,2,0.69314718055994529,0.79119990270809382,-0.09805272214814853,0.94123724332793235,0.018359905245486346,0.058139671137198812,0.87296243391435357
13092,demanding,2,0.69314718055994529,0.7910706037108497,-0.09792342315090441,0.9412444247462971,0.018358528615147231,0.058138344797189288,0.87297788604607651
13093,demeaned,2,0.69314718055994529,0.79094131440811211,-0.09779413384816682,0.94125160561614818,0.018357152191232823,0.05813701865606348,0.8729933370192382
13094,demurely,2,0.69314718055994529,0.79081203479843154,-0.097664854238486254,0.94125878593756918,0.018355775973696694,0.058135692713776645,0.87300878683401184
13095,denounced,2,0.69314718055994529,0.79068276488035139,-0.097535584320406099,0.94126596571064358,0.018354399962492426,0.058134366970284068,0.87302423549057195
13096,dens,2,0.69314718055994529,0.79055350465241858,-0.097406324092473295,0.94127314493545555,0.01835302415757363,0.05813304142554105,0.87303968298909185
13097,departs,2,0.69314718055994529,0.79042425411318362,-0.097277073553238336,0.94128032361208858,0.018351648558893912,0.05813171607950289,0.87305512932974483
13098,depute,2,0.69314718055994529,0.79029501326118989,-0.097147832701244607,0.94128750174062659,0.018350273166406909,0.058130390932124923,0.87307057451270498
13099,deracinate,2,0.69314718055994529,0.79016578209499144,-0.097018601535046156,0.94129467932115296,0.01834889798006626,0.058129065983362489,0.87308601853814527
13100,derivation,2,0.69314718055994529,0.7900365606131281,-0.096889380053182816,0.94130185635375141,0.01834752299982562,0.058127741233170917,0.87310146140623968
13101,derry,2,0.69314718055994529,0.78990734881415392,-0.096760168254208634,0.94130903283850575,0.018346148225638667,0.058126416681505595,0.87311690311716128
13102,describe,2,0.69314718055994529,0.78977814669661583,-0.096630966136670549,0.9413162087754996,0.018344773657459078,0.058125092328321887,0.87313234367108372
13103,describes,2,0.69314718055994529,0.78964895425906789,-0.096501773699122606,0.94132338416481642,0.018343399295240558,0.058123768173575181,0.87314778306817997
13104,deserver,2,0.69314718055994529,0.78951977150005348,-0.096372590940108194,0.94133055900654006,0.018342025138936815,0.058122444217220882,0.87316322130862423
13105,desirest,2,0.69314718055994529,0.78939059841812309,-0.096243417858177804,0.94133773330075377,0.018340651188501578,0.058121120459214415,0.87317865839258879
13106,despairs,2,0.69314718055994529,0.78926143501183077,-0.096114254451885484,0.94134490704754137,0.01833927744388859,0.058119796899511203,0.87319409432024764
13107,despiseth,2,0.69314718055994529,0.78913228127973056,-0.095985100719785277,0.94135208024698624,0.018337903905051599,0.058118473538066692,0.87320952909177318
13108,destroys,2,0.69314718055994529,0.78900313722036231,-0.095855956660417019,0.94135925289917188,0.018336530571944377,0.058117150374836342,0.87322496270733962
13109,detained,2,0.69314718055994529,0.78887400283228359,-0.095726822272338308,0.94136642500418211,0.018335157444520703,0.058115827409775611,0.87324039516711949
13110,detected,2,0.69314718055994529,0.78874487811404848,-0.095597697554103189,0.94137359656209985,0.018333784522734375,0.058114504642839994,0.87325582647128563
13111,detests,2,0.69314718055994529,0.78861576306420389,-0.095468582504258603,0.94138076757300904,0.018332411806539207,0.058113182073984991,0.8732712566200117
13112,detract,2,0.69314718055994529,0.78848665768130388,-0.095339477121358596,0.94138793803699283,0.018331039295889012,0.058111859703166097,0.87328668561347078
13113,deucalion,2,0.69314718055994529,0.78835756196389895,-0.095210381403953659,0.94139510795413495,0.018329666990737636,0.058110537530338853,0.87330211345183506
13114,deux,2,0.69314718055994529,0.78822847591055023,-0.095081295350604944,0.94140227732451842,0.018328294891038925,0.058109215555458789,0.87331754013527807
13115,devant,2,0.69314718055994529,0.78809939951980468,-0.094952218959859391,0.94140944614822686,0.01832692299674675,0.058107893778481454,0.87333296566397223
13116,dewlap,2,0.69314718055994529,0.78797033279021278,-0.094823152230267493,0.94141661442534375,0.018325551307814981,0.058106572199362404,0.87334839003809128
13117,dials,2,0.69314718055994529,0.78784127572033213,-0.094694095160386849,0.9414237821559519,0.018324179824197519,0.05810525081805723,0.87336381325780721
13118,diff,2,0.69314718055994529,0.78771222830871679,-0.094565047748771502,0.94143094934013527,0.018322808545848265,0.058103929634521517,0.87337923532329309
13119,differ,2,0.69314718055994529,0.78758319055392434,-0.094436009993979053,0.94143811597797689,0.018321437472721139,0.058102608648710863,0.8733946562347219
13120,difficulties,2,0.69314718055994529,0.78745416245450528,-0.094306981894559994,0.94144528206955991,0.018320066604770077,0.058101287860580893,0.87341007599226583
13121,diffidence,2,0.69314718055994529,0.78732514400901366,-0.094177963449068369,0.94145244761496771,0.018318695941949029,0.058099967270087233,0.87342549459609831
13122,diffused,2,0.69314718055994529,0.78719613521600706,-0.094048954656061778,0.94145961261428379,0.018317325484211951,0.058098646877185529,0.87344091204639096
13123,digestions,2,0.69314718055994529,0.78706713607404311,-0.093919955514097819,0.94146677706759108,0.018315955231512821,0.058097326681831429,0.87345632834331732
13124,dignify,2,0.69314718055994529,0.78693814658167227,-0.093790966021726985,0.94147394097497272,0.018314585183805628,0.058096006683980614,0.87347174348704959
13125,digress,2,0.69314718055994529,0.78680916673745926,-0.093661986177513978,0.94148110433651211,0.018313215341044374,0.058094686883588764,0.87348715747775996
13126,digressing,2,0.69314718055994529,0.78668019653995813,-0.093533015980012846,0.94148826715229239,0.018311845703183074,0.058093367280611569,0.87350257031562117
13127,dii,2,0.69314718055994529,0.78655123598772292,-0.093404055427777632,0.94149542942239683,0.018310476270175766,0.058092047875004743,0.87351798200080588
13128,dilate,2,0.69314718055994529,0.78642228507931122,-0.093275104519365937,0.94150259114690837,0.018309107041976483,0.058090728666724004,0.87353339253348627
13129,dilatory,2,0.69314718055994529,0.7862933438132842,-0.093146163253338909,0.94150975232591005,0.018307738018539292,0.058089409655725108,0.87354880191383444
13130,dimension,2,0.69314718055994529,0.78616441218819588,-0.093017231628250596,0.94151691295948503,0.018306369199818259,0.058088090841963778,0.87356421014202301
13131,diminution,2,0.69314718055994529,0.78603549020260743,-0.092888309642662148,0.94152407304771657,0.018305000585767471,0.058086772225395794,0.87357961721822441
13132,diminutive,2,0.69314718055994529,0.78590657785507645,-0.092759397295131163,0.94153123259068761,0.018303632176341029,0.058085453805976919,0.87359502314261039
13133,diminutives,2,0.69314718055994529,0.78577767514416408,-0.092630494584218792,0.94153839158848129,0.018302263971493041,0.058084135583662953,0.87361042791535382
13134,dines,2,0.69314718055994529,0.78564878206842437,-0.092501601508479081,0.94154555004118035,0.018300895971177636,0.058082817558409695,0.87362583153662665
13135,dining,2,0.69314718055994529,0.78551989862642202,-0.092372718066476733,0.94155270794886814,0.018299528175348957,0.058081499730172959,0.87364123400660054
13136,dinners,2,0.69314718055994529,0.78539102481671819,-0.0922438442567729,0.94155986531162739,0.018298160583961155,0.058080182098908577,0.87365663532544779
13137,directing,2,0.69314718055994529,0.78526216063786691,-0.092114980077921627,0.94156702212954124,0.018296793196968395,0.058078864664572384,0.87367203549334083
13138,directitude,2,0.69314718055994529,0.78513330608844001,-0.091986125528494722,0.94157417840269242,0.018295426014324861,0.058077547427120242,0.87368743451045094
13139,direst,2,0.69314718055994529,0.78500446116698441,-0.091857280607039127,0.94158133413116396,0.018294059035984751,0.05807623038650802,0.87370283237695079
13140,disable,2,0.69314718055994529,0.78487562587206838,-0.091728445312123097,0.94158848931503891,0.018292692261902267,0.058074913542691585,0.87371822909301233
13141,disadvantage,2,0.69314718055994529,0.78474680020225662,-0.091599619642311336,0.94159564395439999,0.018291325692031637,0.058073596895626856,0.87373362465880688
13142,disarms,2,0.69314718055994529,0.78461798415610318,-0.09147080359615789,0.94160279804933,0.018289959326327095,0.058072280445269721,0.87374901907450686
13143,discase,2,0.69314718055994529,0.78448917773217985,-0.091341997172234568,0.94160995159991223,0.018288593164742888,0.058070964191576105,0.87376441234028346
13144,disciplin,2,0.69314718055994529,0.7843603809290407,-0.091213200369095415,0.94161710460622883,0.018287227207233286,0.058069648134501946,0.87377980445630943
13145,disclaiming,2,0.69314718055994529,0.78423159374525397,-0.091084413185308688,0.94162425706836317,0.018285861453752557,0.058068332274003195,0.87379519542275552
13146,discoloured,2,0.69314718055994529,0.78410281617938082,-0.090955635619435538,0.94163140898639786,0.018284495904255002,0.058067016610035806,0.87381058523979394
13147,discoursed,2,0.69314718055994529,0.7839740482299824,-0.090826867670037115,0.9416385603604156,0.018283130558694915,0.058065701142555749,0.87382597390759642
13148,discredited,2,0.69314718055994529,0.78384528989563051,-0.090698109335685229,0.94164571119049911,0.01828176541702662,0.05806438587151902,0.87384136142633395
13149,discreetly,2,0.69314718055994529,0.78371654117487921,-0.090569360614933925,0.94165286147673133,0.018280400479204449,0.058063070796881611,0.87385674779617917
13150,disdaineth,2,0.69314718055994529,0.7835878020663003,-0.090440621506355012,0.94166001121919485,0.018279035745182744,0.058061755918599543,0.87387213301730249
13151,disdainfully,2,0.69314718055994529,0.78345907256845493,-0.090311892008509642,0.94166716041797249,0.018277671214915869,0.058060441236628846,0.87388751708987633
13152,disembark,2,0.69314718055994529,0.78333035267991491,-0.090183172119969623,0.94167430907314653,0.018276306888358188,0.05805912675092554,0.87390290001407134
13153,disfigured,2,0.69314718055994529,0.78320164239923429,-0.090054461839289002,0.94168145718480034,0.018274942765464097,0.058057812461445694,0.87391828179006004
13154,disgracious,2,0.69314718055994529,0.78307294172498842,-0.089925761165043139,0.94168860475301586,0.018273578846187986,0.058056498368145359,0.87393366241801285
13155,disguises,2,0.69314718055994529,0.78294425065573847,-0.089797070095793186,0.94169575177787612,0.018272215130484278,0.058055184470980639,0.87394904189810152
13156,disguising,2,0.69314718055994529,0.78281556919005268,-0.089668388630107398,0.94170289825946363,0.018270851618307393,0.058053870769907603,0.87396442023049736
13157,dishclout,2,0.69314718055994529,0.78268689732649932,-0.089539716766554034,0.94171004419786086,0.018269488309611774,0.058052557264882357,0.87397979741537168
13158,dishonestly,2,0.69314718055994529,0.78255823506364308,-0.089411054503697796,0.94171718959315054,0.018268125204351875,0.058051243955861039,0.87399517345289557
13159,disjoint,2,0.69314718055994529,0.78242958240004867,-0.089282401840103387,0.94172433444541515,0.018266762302482163,0.058049930842799753,0.87401054834324043
13160,dislik,2,0.69314718055994529,0.78230093933429146,-0.08915375877434617,0.94173147875473739,0.018265399603957122,0.058048617925654661,0.87402592208657748
13161,disloyalty,2,0.69314718055994529,0.78217230586493258,-0.089025125304987296,0.94173862252119933,0.018264037108731243,0.058047305204381922,0.87404129468307745
13162,dismall,2,0.69314718055994529,0.78204368199054741,-0.088896501430602126,0.94174576574488389,0.018262674816759035,0.058045992678937688,0.87405666613291144
13163,dismantle,2,0.69314718055994529,0.7819150677096971,-0.088767887149751812,0.94175290842587334,0.018261312727995024,0.058044680349278163,0.87407203643625109
13164,dismission,2,0.69314718055994529,0.78178646302095345,-0.088639282461008162,0.94176005056425016,0.018259950842393746,0.058043368215359534,0.87408740559326692
13165,dismounted,2,0.69314718055994529,0.78165786792288827,-0.088510687362942986,0.94176719216009708,0.018258589159909744,0.058042056277138016,0.87410277360413002
13166,disparage,2,0.69314718055994529,0.78152928241406983,-0.08838210185412454,0.94177433321349602,0.018257227680497583,0.058040744534569817,0.87411814046901115
13167,disparagement,2,0.69314718055994529,0.78140070649306281,-0.088253525933117527,0.94178147372452969,0.01825586640411184,0.058039432987611189,0.87413350618808194
13168,displace,2,0.69314718055994529,0.78127214015844615,-0.088124959598500863,0.94178861369328026,0.018254505330707108,0.058038121636218368,0.87414887076151238
13169,displeasing,2,0.69314718055994529,0.78114358340878809,-0.087996402848842803,0.94179575311983033,0.018253144460237989,0.058036810480347631,0.87416423418947331
13170,displeasures,2,0.69314718055994529,0.78101503624265689,-0.087867855682711604,0.94180289200426204,0.018251783792659095,0.058035499519955243,0.87417959647213628
13171,disport,2,0.69314718055994529,0.78088649865862081,-0.087739318098675523,0.94181003034665778,0.018250423327925064,0.058034188754997496,0.87419495760967147
13172,disports,2,0.69314718055994529,0.78075797065525876,-0.087610790095313473,0.94181716814709993,0.018249063065990532,0.058032878185430681,0.87421031760224965
13173,dispraising,2,0.69314718055994529,0.78062945223114255,-0.087482271671197265,0.94182430540567086,0.018247703006810161,0.058031567811211118,0.87422567645004134
13174,disputes,2,0.69314718055994529,0.78050094338483689,-0.087353762824891601,0.94183144212245251,0.018246343150338625,0.058030257632295149,0.87424103415321763
13175,disseat,2,0.69314718055994529,0.78037244411492068,-0.087225263554975396,0.94183857829752748,0.018244983496530601,0.058028947648639084,0.87425639071194872
13176,dissembler,2,0.69314718055994529,0.78024395441996575,-0.08709677386002046,0.9418457139309776,0.018243624045340794,0.058027637860199294,0.87427174612640546
13177,dissolv,2,0.69314718055994529,0.78011547429854033,-0.086968293738595048,0.94185284902288557,0.018242264796723914,0.058026328266932152,0.87428710039675794
13178,dissuaded,2,0.69314718055994529,0.77998700374922691,-0.086839823189281629,0.941859983573333,0.018240905750634681,0.05802501886879402,0.87430245352317693
13179,distillation,2,0.69314718055994529,0.77985854277059374,-0.086711362210648457,0.94186711758240271,0.018239546907027841,0.058023709665741302,0.87431780550583271
13180,distractedly,2,0.69314718055994529,0.77973009136120908,-0.08658291080126379,0.94187425105017641,0.01823818826585814,0.0580224006577304,0.87433315634489639
13181,distractions,2,0.69314718055994529,0.77960164951965893,-0.086454468959713648,0.94188138397673649,0.018236829827080345,0.05802109184471773,0.87434850604053715
13182,distraught,2,0.69314718055994529,0.77947321724451513,-0.08632603668456984,0.94188851636216486,0.018235471590649237,0.058019783226659724,0.87436385459292598
13183,distribute,2,0.69314718055994529,0.77934479453434591,-0.086197613974400622,0.9418956482065437,0.018234113556519608,0.058018474803512826,0.87437920200223318
13184,distribution,2,0.69314718055994529,0.77921638138773375,-0.086069200827788461,0.94190277950995516,0.018232755724646263,0.058017166575233495,0.87439454826862917
13185,disturbers,2,0.69314718055994529,0.77908797780325045,-0.085940797243305167,0.94190991027248094,0.01823139809498402,0.058015858541778195,0.87440989339228359
13186,disturbing,2,0.69314718055994529,0.77895958377947849,-0.085812403219533206,0.94191704049420388,0.018230040667487714,0.058014550703103407,0.87442523737336664
13187,ditches,2,0.69314718055994529,0.77883119931498612,-0.085684018755040836,0.94192417017520502,0.01822868344211219,0.058013243059165644,0.87444058021204918
13188,dites,2,0.69314718055994529,0.77870282440835226,-0.08555564384840697,0.94193129931556707,0.01822732641881231,0.058011935609921399,0.87445592190850097
13189,ditties,2,0.69314718055994529,0.77857445905815581,-0.085427278498210524,0.94193842791537175,0.018225969597542944,0.058010628355327193,0.87447126246289175
13190,divest,2,0.69314718055994529,0.77844610326297214,-0.085298922703026858,0.94194555597470109,0.018224612978258982,0.058009321295339575,0.87448660187539184
13191,divinely,2,0.69314718055994529,0.77831775702138017,-0.085170576461434888,0.94195268349363692,0.018223256560915321,0.058008014429915072,0.87450194014617089
13192,divulged,2,0.69314718055994529,0.77818942033195881,-0.085042239772013528,0.94195981047226118,0.018221900345466877,0.058006707759010262,0.87451727727539952
13193,dobbin,2,0.69314718055994529,0.77806109319328343,-0.08491391263333814,0.94196693691065625,0.018220544331868573,0.058005401282581713,0.87453261326324672
13194,docks,2,0.69314718055994529,0.77793277560393648,-0.084785595043991191,0.94197406280890328,0.018219188520075352,0.058004095000586009,0.87454794810988312
13195,dolts,2,0.69314718055994529,0.77780446756249333,-0.084657287002548043,0.94198118816708454,0.01821783291004217,0.058002788912979747,0.87456328181547838
13196,doncaster,2,0.69314718055994529,0.7776761690675329,-0.08452898850758761,0.94198831298528218,0.018216477501723987,0.058001483019719552,0.87457861438020201
13197,doted,2,0.69314718055994529,0.77754788011763765,-0.08440069955769236,0.94199543726357737,0.01821512229507579,0.058000177320762028,0.87459394580422423
13198,doteth,2,0.69314718055994529,0.77741960071138649,-0.084272420151441207,0.94200256100205249,0.018213767290052574,0.057998871816063835,0.87460927608771422
13199,doubling,2,0.69314718055994529,0.77729133084735835,-0.084144150287413066,0.9420096842007889,0.01821241248660934,0.057997566505581612,0.87462460523084207
13200,dough,2,0.69314718055994529,0.77716307052413569,-0.084015889964190404,0.94201680685986866,0.018211057884701114,0.057996261389272025,0.87463993323377709
13201,dout,2,0.69314718055994529,0.77703481974029742,-0.083887639180352136,0.94202392897937337,0.018209703484282927,0.057994956467091748,0.87465526009668926
13202,dovehouse,2,0.69314718055994529,0.77690657849442957,-0.083759397934484281,0.94203105055938507,0.018208349285309827,0.057993651738997468,0.87467058581974755
13203,dowerless,2,0.69314718055994529,0.77677834678510393,-0.083631166225158649,0.94203817159998537,0.018206995287736876,0.057992347204945907,0.87468591040312249
13204,dowers,2,0.69314718055994529,0.7766501246109101,-0.083502944050964811,0.94204529210125565,0.018205641491519146,0.057991042864893753,0.87470123384698273
